datetime,date,hour,dayofweek,month,complaints,temperature,relative_humidity,wind_speed,wind_direction,precipitation,dew_point,vapor_pressure,atmospheric_pressure,solar_radiation,sunshine_duration
2021-01-02 18:00:00,2021-01-02,18,5,1,0,5.52699289317835,84.05480238040631,3.642217277807341,222.86250626029315,0.0,0.8972187399309748,13.447213272923904,1015.4318156859933,5.700154877746623,0.7761225952539625
2021-01-02 19:00:00,2021-01-02,19,5,1,1,13.464532303060471,75.86306371085239,1.1524511498723167,12.254155317140132,0.0,5.731569185368221,16.984838546731336,1009.2513112362444,0.0,0.0
2021-01-02 20:00:00,2021-01-02,20,5,1,2,11.101669374516824,68.11261116798461,0.7431686157185393,70.74607993773148,0.0,5.599961103959284,17.79580186272124,1009.8299192492836,0.0,0.0
2021-01-02 21:00:00,2021-01-02,21,5,1,2,13.68228941188221,86.88468171940902,1.3050820869763704,320.7936553893371,0.0,6.107783121616322,21.024815991115467,1013.0819147067813,0.0,0.0
2021-01-02 22:00:00,2021-01-02,22,5,1,0,8.990108087653294,85.62216804698684,2.6726450559955763,137.17640030819402,0.0,5.754771682796295,19.015785029207755,1012.1581632962029,0.0,0.0
2021-01-02 23:00:00,2021-01-02,23,5,1,1,14.771425116906853,42.616699797612284,1.477597492749857,354.366570861929,0.0,7.384856154809606,21.888539708771404,1006.1080286426183,0.0,0.0
2021-01-03 00:00:00,2021-01-03,0,6,1,5,6.76994110702028,49.62940233696964,0.609634657673777,190.71082330593808,0.0,1.5470912288661278,12.895155054809873,1009.1113416518426,0.0,0.0
2021-01-03 01:00:00,2021-01-03,1,6,1,4,9.138230310242642,73.80232924522893,2.189400146936988,74.84945289209101,0.0,5.853775926741369,13.425664533799207,1010.086858084409,0.0,0.0
2021-01-03 02:00:00,2021-01-03,2,6,1,0,11.223002305733035,86.09197132530423,2.76235091760236,213.80204154835954,4.7087943767093945,6.881631678149283,8.771686691847979,1015.67504114177,0.0,0.0
2021-01-03 03:00:00,2021-01-03,3,6,1,1,8.592454404381156,61.51650012675714,3.638063388762895,36.846337864923456,0.0,0.7794821446795952,15.314162404962923,1013.6977621046508,0.0,0.0
2021-01-03 04:00:00,2021-01-03,4,6,1,2,10.682631462495085,41.9152622680204,0.5881280703505722,290.7052983000232,0.0,2.9257558350717066,13.031142795842332,1010.8682202068454,0.0,0.0
2021-01-03 05:00:00,2021-01-03,5,6,1,1,13.743132289919746,72.16486299900185,2.9225898628565927,226.02247527646227,0.0,11.611257046166365,18.296923263815195,1011.979007757212,0.0,0.0
2021-01-03 06:00:00,2021-01-03,6,6,1,0,11.13008328635275,49.73434986205718,1.8096908767201327,347.02078312618244,0.0,7.285626801434623,17.058445513211677,1016.586124472012,0.0,0.0
2021-01-03 07:00:00,2021-01-03,7,6,1,0,9.464935981031886,67.61608666583419,1.185199475541565,248.43880464929873,0.0,2.0689257162927284,22.14931345378568,1018.4234222817649,9.032603149622751,0.5253549363097071
2021-01-03 08:00:00,2021-01-03,8,6,1,8,13.678904036813027,59.23416293122766,0.7233727267716497,17.694128039576672,0.0,11.483787198101595,8.36584312747621,1009.1381696727167,10.395907180855634,0.050000177811886926
2021-01-03 09:00:00,2021-01-03,9,6,1,4,11.537360040064888,67.90135195510156,0.6520534782050987,171.51416659268432,0.0,3.795746559585359,23.308928286454677,1011.8001680707196,16.198750382350745,0.3533904190595736
2021-01-03 10:00:00,2021-01-03,10,6,1,9,9.976036037157655,86.62181597316999,1.1228938066427276,191.27168726017447,0.0,5.648147699702642,9.410502096848388,1015.1880086894346,15.864192294914288,0.7801982188056426
2021-01-03 11:00:00,2021-01-03,11,6,1,7,9.760402294443972,64.2900295221486,1.0967996260516246,330.0393476923468,0.0,7.071542971532091,19.414033407372205,1012.9131833852151,11.964797731306842,0.7754012772449062
2021-01-03 12:00:00,2021-01-03,12,6,1,0,8.897014508757465,41.72644118860616,1.5633862583040918,155.68804496038896,0.0,5.090154952528181,14.964844993173923,1017.7029266101171,8.153077026073534,0.6609905429242706
2021-01-03 13:00:00,2021-01-03,13,6,1,2,12.529268494638488,69.04589931397219,3.4568403173367024,213.66488619549344,0.0,5.680292572440385,19.05329929779718,1010.3412245584313,17.632344276851597,0.9502487334059755
2021-01-03 14:00:00,2021-01-03,14,6,1,2,12.641903048574491,56.2872765087659,1.591735939958972,66.94419768853402,0.0,4.651263116724902,15.725309511191378,1012.1993581388267,14.738721450238895,0.6629928271869663
2021-01-03 15:00:00,2021-01-03,15,6,1,0,13.795953122818975,78.90674421979026,0.7625743928100922,88.0654106855978,0.0,10.993094977819384,18.04833884937693,1014.1360789567768,10.232351930548166,0.3452190833591404
2021-01-03 16:00:00,2021-01-03,16,6,1,2,11.29069888896543,63.49642351473377,0.9908318654785029,197.4912352266172,0.0,5.465319826573859,20.040474002125098,1013.7344021172395,18.06333799131995,0.6750268258910109
2021-01-03 17:00:00,2021-01-03,17,6,1,2,8.367133071109706,77.06853689158211,1.9494736142600886,250.91444295655663,0.0,0.8152774824914921,8.86246027852873,1012.9769905033601,17.271383312394413,0.3561164032602595
2021-01-03 18:00:00,2021-01-03,18,6,1,2,10.99226302001975,85.44104976741568,1.1317445715505954,156.7658523315568,0.9669617644117436,3.5939925963895254,11.847019709827883,1014.5188746867157,5.0089901519787805,0.6045896051389998
2021-01-03 19:00:00,2021-01-03,19,6,1,2,8.313069077324013,58.113699563622546,1.555477720195988,155.76068329757726,0.0,4.012919445146561,22.344640902713955,1016.058352430433,0.0,0.0
2021-01-03 20:00:00,2021-01-03,20,6,1,2,10.486236548756905,89.46889561954018,2.9350325117648226,92.15794333431629,0.0,3.291592306532558,21.72222254866725,1012.2295770316696,0.0,0.0
2021-01-03 21:00:00,2021-01-03,21,6,1,0,14.229414917094893,47.490643296989255,2.2815463193807135,251.32707562377234,0.0,11.079889058704127,18.622017855786282,1013.102240761667,0.0,0.0
2021-01-03 22:00:00,2021-01-03,22,6,1,2,13.54376123429141,72.19658409465943,1.2530891615298336,1.97023525588377,0.0,7.751028409097488,11.10640903384931,1009.8316351466949,0.0,0.0
2021-01-03 23:00:00,2021-01-03,23,6,1,1,12.715974426282305,41.73838015656224,1.0092194036286553,184.59671051092067,0.0,7.127975491638423,9.125280856608091,1010.9186153209105,0.0,0.0
2021-01-04 00:00:00,2021-01-04,0,0,1,4,9.932051109377708,50.65283329255679,4.413520953329089,1.283311811394796,0.0,3.2347440892347414,5.970705802257816,1011.2187053355611,0.0,0.0
2021-01-04 01:00:00,2021-01-04,1,0,1,3,12.687812183623453,71.68892957282875,1.1615758367092892,213.6484475371733,0.0,9.313835540746407,23.681152051526418,1013.7855594770052,0.0,0.0
2021-01-04 02:00:00,2021-01-04,2,0,1,2,8.07776506422571,42.30958697805483,5.450309959276105,11.126336972882065,0.0,2.3046563952683785,17.71679167997063,1013.7626220868278,0.0,0.0
2021-01-04 03:00:00,2021-01-04,3,0,1,3,5.614675843556108,45.089354264417935,3.704831668392903,338.4241487631499,0.0,-0.0478737383223633,13.26231890030882,1017.7204885387008,0.0,0.0
2021-01-04 04:00:00,2021-01-04,4,0,1,6,10.81566528113455,54.5505297457607,1.5764470084948374,172.06335439962544,0.16587030096239794,8.310322974708107,18.80245559929435,1011.1985840854145,0.0,0.0
2021-01-04 05:00:00,2021-01-04,5,0,1,3,8.873855631698554,68.78185679911255,0.8959015889032316,246.24818329636773,0.0,4.890303802595714,14.159607103698733,1012.193407974379,0.0,0.0
2021-01-04 06:00:00,2021-01-04,6,0,1,7,15.352545895941246,40.79912776955746,1.680752815068127,307.2954508434338,0.15344354280549233,12.107917613309215,12.013539818378671,1011.4712910198792,0.0,0.0
2021-01-04 07:00:00,2021-01-04,7,0,1,4,14.897084632103176,64.11771287889061,3.185316837830446,84.75196109207786,1.5813834285606763,6.899532763587134,15.023027671807483,1021.799120818815,16.897406837448898,0.9335919126140173
2021-01-04 08:00:00,2021-01-04,8,0,1,7,7.933098061580691,71.28718743725524,1.3634343142532244,194.41940476847878,0.0,-0.010500252582185787,19.732057636320427,1017.0371192901662,16.20551781206627,0.5133818007340569
2021-01-04 09:00:00,2021-01-04,9,0,1,9,12.084030523332604,60.12613944161647,0.8532349648080416,310.84185032672167,0.0,8.569436675097386,21.754153282919994,1011.1021822151546,14.203773022309479,0.5740348584936084
2021-01-04 10:00:00,2021-01-04,10,0,1,11,4.076322751227985,43.381990373945385,1.2466887289287114,193.5984988833232,0.0,-2.7748017770683147,6.991804982365988,1011.7280005217866,7.490552006360104,0.9436136856760651
2021-01-04 11:00:00,2021-01-04,11,0,1,4,11.018007379077439,70.54373175982106,2.003955147956879,141.39809863365537,0.0,4.1192310177954,6.297075343321503,1010.0067069402843,7.919102495975822,0.7364800877291878
2021-01-04 12:00:00,2021-01-04,12,0,1,3,10.94157173732236,70.29176984572337,2.086712318586295,132.79313074093002,0.0,3.326151062163767,11.80580539662091,1015.7733189821721,16.809849397618105,0.6298461761403709
2021-01-04 13:00:00,2021-01-04,13,0,1,2,7.020986605011047,65.30211775172515,1.717275070234391,138.27900963320997,0.0,4.245958603149347,5.782247693237254,1019.5271403533892,17.841862197171352,0.8782405534668787
2021-01-04 14:00:00,2021-01-04,14,0,1,4,10.495306326445906,74.657273779777,1.3059389332758589,221.5552638004164,0.0,4.4897300978983194,14.896433943316183,1015.2250277246077,12.533267594019806,0.6581311112078658
2021-01-04 15:00:00,2021-01-04,15,0,1,5,7.2150628378677215,50.39008665766421,1.5509477089678525,16.438012386419064,0.0,3.979748146914238,21.478926842851806,1013.6416967532123,19.8072168085657,0.07628435608034634
2021-01-04 16:00:00,2021-01-04,16,0,1,4,12.55571757950937,73.92703711752789,1.3098270816710154,149.53783484959393,0.0,6.609761126496771,11.953812724643768,1010.8216666287992,9.428205620675481,0.6959773050766161
2021-01-04 17:00:00,2021-01-04,17,0,1,4,10.558713278367616,48.07273698251263,1.764075340307227,201.81208634885556,0.0,3.3256476405616926,14.516496366113953,1017.1779837976487,15.975328474469086,0.9425187519747342
2021-01-04 18:00:00,2021-01-04,18,0,1,4,14.478266060896072,59.63468155173935,1.8801685705549158,283.09708347611576,0.0,11.990800312935239,16.486826353024526,1012.3119881012909,15.045696908273369,0.5322399137369304
2021-01-04 19:00:00,2021-01-04,19,0,1,3,5.407390201600543,43.3783323139299,1.4595188714147669,190.79774841886626,0.0,-0.4145745746064238,23.273407019963557,1016.8614468316916,0.0,0.0
2021-01-04 20:00:00,2021-01-04,20,0,1,5,7.395768116091021,80.95636660401033,1.0819730970730501,333.42218464121515,0.0,2.1701352219048866,23.532613103396194,1019.2957631704339,0.0,0.0
2021-01-04 21:00:00,2021-01-04,21,0,1,4,8.544985751313494,66.91167105074705,3.081784902087132,159.75827725334022,0.0,5.491405271854297,17.637141802175357,1011.0898319839822,0.0,0.0
2021-01-04 22:00:00,2021-01-04,22,0,1,2,11.47149847301205,88.55246011818441,1.9136373273229588,234.28589441628642,0.0,8.046159655653742,5.203774391447924,1017.8531227817933,0.0,0.0
2021-01-04 23:00:00,2021-01-04,23,0,1,0,10.812856556676447,87.11633005385406,2.3590188736703395,6.3292006059087,1.7650220921759145,5.689850170652434,8.79221927522821,1014.3674659998642,0.0,0.0
2021-01-05 00:00:00,2021-01-05,0,1,1,1,11.275472802716214,89.92805681159258,1.1376567735304752,85.84130426058378,0.0,4.112520218552998,9.033626156948756,1014.9096505225856,0.0,0.0
2021-01-05 01:00:00,2021-01-05,1,1,1,4,8.052557636070578,45.06330851411199,1.5763102258060782,293.5646447034925,3.322391920231357,2.0014676901079183,16.979048575042068,1017.0796478406677,0.0,0.0
2021-01-05 02:00:00,2021-01-05,2,1,1,5,4.291126500778944,70.3290189268331,1.125780389173674,211.0374198558363,3.030832219975823,2.126432501653625,19.15188306182334,1008.6809913207775,0.0,0.0
2021-01-05 03:00:00,2021-01-05,3,1,1,2,7.720210580648711,60.37876058170803,3.3440463968054983,340.6223019710194,0.0,4.963038907613174,6.779431539504057,1016.2664352114268,0.0,0.0
2021-01-05 04:00:00,2021-01-05,4,1,1,0,14.224586816839278,66.6332293701812,0.9595534903349804,271.03551743386333,0.0,6.92861669294991,10.793315053812798,1014.2465415353043,0.0,0.0
2021-01-05 05:00:00,2021-01-05,5,1,1,3,8.138832614853658,55.43836830016591,0.9959339558330673,161.878988970104,0.0,2.223042106395974,15.14293724407743,1016.7075825858477,0.0,0.0
2021-01-05 06:00:00,2021-01-05,6,1,1,0,10.531584210437854,42.40344190292149,1.7056823171821727,280.3360565082071,0.0,8.423207142307609,20.42735704885486,1014.5410707254084,0.0,0.0
2021-01-05 07:00:00,2021-01-05,7,1,1,2,10.182820299988661,75.38751348034974,0.9198533116083364,168.40324138464416,0.0,4.60594503897353,11.888854509860991,1012.4569809255063,16.034710204700765,0.21516035120428845
2021-01-05 08:00:00,2021-01-05,8,1,1,6,10.55099227938442,88.29085369165851,3.34085415209118,118.86079371177428,0.0,7.539531638721141,14.943660763241546,1012.5817253229617,16.631122502560437,0.4480037070581373
2021-01-05 09:00:00,2021-01-05,9,1,1,7,5.99410811527331,66.61909130422025,0.8147033343921353,16.95458591386722,0.0,-1.5254538595097236,14.922962455378254,1013.3092382113329,7.965052135691166,0.43820174653310684
2021-01-05 10:00:00,2021-01-05,10,1,1,10,12.454069428971719,56.47899752309476,1.4639846171579731,311.62441097515443,0.0,9.71955143473718,23.53520083303644,1015.5705387386724,9.910120156731871,0.6897447847423991
2021-01-05 11:00:00,2021-01-05,11,1,1,7,9.701931120017994,86.91391243659865,1.338337928937749,150.81902492020006,0.0,7.240081887548808,21.90453723706639,1018.7792787496788,13.1504351658523,0.06827274245252202
2021-01-05 12:00:00,2021-01-05,12,1,1,1,16.93084838363901,58.2333264737428,1.9162273485207608,246.66130260879157,0.0,11.062007371038721,22.157691377405285,1008.6548726563359,5.069265483980273,0.18657099533663735
2021-01-05 13:00:00,2021-01-05,13,1,1,1,8.881163062270378,85.72645963701913,1.1039208997470438,55.101414707154085,0.0,2.1246908899439854,8.332143297018558,1011.199795911996,7.975624785917354,0.4405219970837413
2021-01-05 14:00:00,2021-01-05,14,1,1,2,12.931366925489511,82.78454274125353,1.8753234945048587,298.42644850263036,0.0,9.288501639151779,23.01652858994239,1011.9732423807259,19.355451422482027,0.5446408926309303
2021-01-05 15:00:00,2021-01-05,15,1,1,1,8.836294259460526,66.43555028743708,1.0719863540235106,296.71216057392843,0.0,5.028248183292649,12.87472578142551,1008.1340798313428,10.359019382514628,0.043373337684032176
2021-01-05 16:00:00,2021-01-05,16,1,1,0,15.757649188351078,73.84363333342287,0.9953383821189873,173.57313464992546,0.0,11.616911369196224,15.89492795770328,1009.9158280076565,16.183898100947353,0.4433809282139859
2021-01-05 17:00:00,2021-01-05,17,1,1,2,12.192142924298937,75.01587218078052,1.4725365646869186,241.9720949187672,0.0,5.597292637971918,17.286344112676783,1011.7672704949083,12.084504664141752,0.6207887034197455
2021-01-05 18:00:00,2021-01-05,18,1,1,2,6.144144666271377,72.05458525136288,1.5647894229316264,187.7233830778124,0.0,2.5722015415098403,13.60352927100243,1014.9066972352156,19.986750208358924,0.13575525604048377
2021-01-05 19:00:00,2021-01-05,19,1,1,1,14.22117369264135,48.03749774859793,1.4328338709523174,198.8157499448544,0.0,11.692264365392951,11.86481573199113,1014.4080251498826,0.0,0.0
2021-01-05 20:00:00,2021-01-05,20,1,1,0,12.325738764369534,74.63881058534102,1.3582048018858737,319.96856418795124,0.0,8.470709117561347,9.960338777489522,1011.3084490265333,0.0,0.0
2021-01-05 21:00:00,2021-01-05,21,1,1,2,8.598385011191146,40.16090420558419,3.2617325926495875,348.0896632826188,0.0,0.802186007278153,15.271052694139566,1020.2008899150013,0.0,0.0
2021-01-05 22:00:00,2021-01-05,22,1,1,3,5.160490877562154,75.50184091896315,1.9171842551934188,132.29961951719983,0.0,0.5532660259058924,21.752647676046802,1013.1217412003685,0.0,0.0
2021-01-05 23:00:00,2021-01-05,23,1,1,1,13.593937507090104,67.74180673126004,1.8628258765826118,119.42392544775618,0.0,8.234066714455683,20.3044739917013,1014.8635996746824,0.0,0.0
2021-01-06 00:00:00,2021-01-06,0,2,1,1,15.182897272354083,52.98802110714192,2.820671077127429,109.37067698862217,0.0,8.609082459870708,15.198025350422892,1013.9813812912481,0.0,0.0
2021-01-06 01:00:00,2021-01-06,1,2,1,0,13.357373373289823,80.18821723719242,0.8351918561348574,277.4731657713002,0.0,8.006203708794505,11.856158152187177,1014.9761978907527,0.0,0.0
2021-01-06 02:00:00,2021-01-06,2,2,1,4,12.608954187182691,60.26394694382604,4.661648379087037,260.2430854670198,0.0,6.667867935001175,5.254432154824644,1016.7004262382293,0.0,0.0
2021-01-06 03:00:00,2021-01-06,3,2,1,0,11.672863010508447,64.28885923080662,0.712086730173527,15.768027377733102,0.0,4.390769819186965,9.1540576738353,1013.5714980456687,0.0,0.0
2021-01-06 04:00:00,2021-01-06,4,2,1,1,13.177194241107511,41.38372774335673,3.051728479604497,31.83872065407208,0.0,8.939424345967481,8.736265018782186,1016.2462889908492,0.0,0.0
2021-01-06 05:00:00,2021-01-06,5,2,1,2,9.214103337803863,60.065984288326305,0.7118681040771638,232.6337641103295,0.0,6.545227792477133,16.766996567920263,1016.3659246821533,0.0,0.0
2021-01-06 06:00:00,2021-01-06,6,2,1,4,4.556057828453879,48.36813962415799,1.5964060668456863,98.98510472061437,0.0,1.9892849014879785,23.415224979834214,1016.4200955818042,0.0,0.0
2021-01-06 07:00:00,2021-01-06,7,2,1,1,12.27726149880272,53.80716559173718,1.2103369349192625,32.96891378338208,0.0,5.581380597530681,11.324530409250874,1014.4422284466672,6.92491712013509,0.5797160051736032
2021-01-06 08:00:00,2021-01-06,8,2,1,3,11.177768740022465,52.60697493433697,3.5382966243804996,148.91893624892995,0.0,5.248238732846863,20.86289075243894,1010.5535246035238,19.59936466925668,0.23688603280119158
2021-01-06 09:00:00,2021-01-06,9,2,1,4,5.789208101258177,42.301039686704684,2.4242307993337158,315.89381853449675,0.0,0.3903523187923108,11.594686339527573,1011.7277421026475,8.181385609491135,0.4854118223491657
2021-01-06 10:00:00,2021-01-06,10,2,1,3,3.4214851438613696,63.02472726238089,1.4281434708329082,131.87224206485007,5.222550362723491,-4.1585011394063205,24.283248607079127,1009.3393846975923,14.189936274053164,0.7777218713878121
2021-01-06 11:00:00,2021-01-06,11,2,1,3,10.244114941762566,66.12962065649444,2.1507605273168497,250.42681396201817,0.0,4.483051222134334,8.896808007893506,1017.1110948606045,11.026917476572569,0.11744460665680234
2021-01-06 12:00:00,2021-01-06,12,2,1,3,9.533784053071725,68.55313143406583,1.898214692540303,324.2069530474072,0.0,7.247694716042677,13.137765111777766,1014.207282069096,5.1470267768024955,0.11865966605421185
2021-01-06 13:00:00,2021-01-06,13,2,1,2,9.279992792608619,63.11098852461774,2.341674037108835,60.9527092838048,0.0,4.468077748438096,7.987187802109689,1017.3815097920753,8.188234809413363,0.21916436507296566
